,PUBCHEM_CID,Canonical_smiles,Activity_score,Activity_outcome
571,16193034.0,CCN\1C2=C(C=C(C(=C2)C)C)S/C1=C/C3=[N+](C4=C(C=C3)C=C(C=C4)C)CC.[I-],65.0,1
572,93149.0,CC1=C2C=CC3=C(C2=NC=C1)N=CC=C3,65.0,1
573,3080568.0,CC1=CC(=C(C(=C1)OC2=C(C=C(C=C2OC)O)C(=O)OC)C(=O)O)O,65.0,1
574,2724387.0,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=S)N,65.0,1
575,4323685.0,CC(C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC,65.0,1
576,60699.0,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O.Cl,65.0,1
577,4100469.0,C1=CC=C(C=C1)C2=C(N=C(N2)N=NC3=CC=CC=C3O)C4=CC=CC=C4,65.0,1
578,135411583.0,C1=CC=NC(=C1)/C=N/NC2=NN=CC(=O)N2,65.0,1
579,386514.0,CN(C)CCNC(=O)C1=CC=C(C2=CC3=CC=CC=C3N=C12)OC.Cl,65.0,1
580,5130254.0,CC(=NNC(=S)N1CCN(CC1)C2CCCCCC2)C3=CC=CC=N3,65.0,1
581,46902457.0,CN1[C@H]2C[C@H](NC[C@H]2CO1)C3=CC=C(C=C3)C4=CC5=CC=CC=C5O4,65.0,1
582,24207206.0,CC1=C2C=CC3=C(C=CN=C3C2=NC=C1)C.O,65.0,1
583,135476824.0,COC1=CC=CC(=C1O)/C=N/NC2=C3C(=CSC3=NC=N2)C4=CC=CC=C4,65.0,1
584,4380266.0,C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=CC=C3Cl)C(=O)CCl,65.0,1
585,135460515.0,CCN(CC)C1=CC(=C(C=C1)/C=N/NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCOCC3)O,65.0,1
586,3005564.0,CC(=NNC(=S)N1CC2CCC(C1)CC2)C3=CC=CC=N3,64.0,1
587,661004.0,CC1=C(C(=NN1CC2=CC=C(C=C2)C(=O)NC3=NC=CS3)C)Cl,64.0,1
588,16406758.0,CC1(CC(=O)C2=C(C=C(C=C2O1)OCC(=O)NC3=CC(=C(C(=C3)OC)OC)OC)O)C,64.0,1
589,49789375.0,CC1=C(C=C(C=C1)Cl)C2=NNC(=C2)C(=O)NC3=CC(=C(C=C3)OC)OC,64.0,1
590,2846928.0,CCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.[Br-],64.0,1
591,2873568.0,CC1=CC=C(C=C1)C2=CN(C3=[N+]2CCCS3)C4=CC=CC=C4.[Br-],64.0,1
592,327045.0,C1CCN(C1)CCN2C(=O)C3=CC=CC4=CC(=CC(=C43)C2=O)[N+](=O)[O-],64.0,1
593,2848449.0,CC1=CC(=C[N+](=C1)C(C)C(=O)C2=CC=C(C=C2)C3=CC=CC=C3)C.[Br-],64.0,1
594,72438.0,CCC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)N(C)CC3=CC=CC=C3)[N+](=O)[O-],64.0,1
595,2205572.0,CN1C(=NC(=N1)[N+](=O)[O-])SC2=NN=C(O2)C3=CC=CC=C3OC,64.0,1
596,285027.0,C1CN2C3=C(C=C(C=C3)Cl)C4=CC=CC=C4C2=N1,64.0,1
597,76357.0,CC1=C(C2=C(C3=C1C=CC=N3)N=CC=C2)C,64.0,1
598,3551106.0,CC(C)(C)NC1=NC(=NC2=CC=CC=C21)C3=CC=CC=N3,64.0,1
599,2312594.0,CCC(C)(C)C1=CC=C(C=C1)OC2=CC=C(C=C2)N,64.0,1
600,1562623.0,C1=CC=C(C=C1)/C=C\2/C(=O)N(C(=O)S2)CCCC(=O)NNC(=O)C3=CC=CC=C3O,64.0,1
601,2997879.0,CC1(CC(=CC(=[N+]2CCCC2)C1)N3CCN(CC3)C4=CC=CC=C4)C.[I-],63.0,1
602,864329.0,C1CCC(CC1)C2=CC=C(C=C2)NC(=O)CSCC(=O)O,63.0,1
603,12005596.0,CCCCCCCCCCCC[N+](C)(C)CC#CC.[Br-],63.0,1
604,24792035.0,C1CC(CN(C1)C(=O)C2=NOC(=C2)COC3=CC=CC4=C3C=CN=C4)CCCO,63.0,1
605,9550933.0,CCCCCCCCNC1=NC=NC2=CC=CC=C21,63.0,1
606,4407764.0,COC1=C(C=C(C=C1)C(=O)NC2=CN(N=C2)CC3=CC=C(C=C3)Cl)OC,63.0,1
607,45280989.0,C=CC(=O)N1C/C(=C/C2=CC=C(C=C2)F)/C(=O)/C(=C\C3=CC=C(C=C3)F)/C1,63.0,1
608,662520.0,CC(=NCC1=CC=C(C=C1)F)C2=C(N(C(=O)N(C2=O)C)C)O,63.0,1
609,5328015.0,COC1=CC=C(C=C1)CNC2=NC=NC3=CC=CC=C32,63.0,1
610,3756386.0,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)NCC3=CN=CC=C3)CC4=CC(=CC=C4)OC,63.0,1
611,1527238.0,COC1=C(C=C2C(=C1)CCN=C2C3=CC=C(O3)C4=C(C=C(C=C4)Cl)Cl)OC,62.0,1
612,9566902.0,CC(C)(C)C1=CC=C(C=C1)C(=O)O/N=C(/C2=CC=CC=N2)\N,62.0,1
613,6603247.0,C1CC2=C(C1)N(C3=C(C2=N)CCC3)CC4=CC=CC=C4.Cl,62.0,1
614,137226.0,CC1=CC(=C(C=C1)O)N=NC2=NC=CS2,62.0,1
615,6860029.0,CC1=CC(=C(N1C2=CC=C(C=C2)OCC3=C(C=C(C=C3)Cl)Cl)C)/C=N/N4C=NN=C4,62.0,1
616,45280982.0,C=CC(=O)N1C/C(=C/C2=CC=CC=C2)/C(=O)/C(=C\C3=CC=CC=C3)/C1,62.0,1
617,4165410.0,C1=CC=C(C=C1)CNC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3,62.0,1
618,2140576.0,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C3=C2C=CC=N3)O)Cl,62.0,1
619,2815964.0,CC1CCC2=C(C1)SC(=C2C#N)NC(=O)CSC3=NC=NN3,62.0,1
620,675357.0,CC1=CC=C(O1)C(=O)NC2=C(C3=C(S2)CCCC3)C(=O)O,61.0,1
621,16410414.0,CC1=CC2=C(C=C1)OC(=N2)/N=C(\N)/NC(=O)C(C)(C)C,61.0,1
622,5470811.0,CC(C)(C)N(CC1=CC2=C(C=C1)OCO2)C(=O)/C=C\S(=O)C3=CC=CC=C3,61.0,1
623,49795121.0,CC1=CC(=CC(=C1)F)C2=NNC(=C2)C(=O)NC3=CC(=C(C=C3)OC)OC,61.0,1
624,24792017.0,CCOC(=O)CC1CCCCN1C(=O)C2=NOC(=C2)COC3=CC=CC4=C3C=CN=C4,61.0,1
625,20345.0,C1=COC(=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,61.0,1
626,333459.0,CN(C)CCNC1=C2C(=C(C=C1)CO)SC3=C(C2=O)C=C(C=C3)O,61.0,1
627,16193001.0,C1CCC2=C(C1)C(=N)C3=C(N2CC4=CC=C(C=C4)F)CCC3.Cl,61.0,1
628,83851.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=NO)C)O)N)O,61.0,1
629,15945599.0,CC(=O)C1=CC(=CC=C1)N=C2N(C(=CS2)C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4)CCO.Br,61.0,1
630,6603246.0,CCCCN1C2=C(CCC2)C(=N)C3=C1CCC3.I,61.0,1
631,386513.0,CN(C)CCNC(=O)C1=CC=C(C2=CC3=CC=CC=C3N=C12)Cl.Cl,61.0,1
632,1150803.0,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)NCC3=CN=CC=C3,61.0,1
633,3000691.0,CC(C1=NC=CC2=CC=CC=C21)NNC(=S)N3CCN(CC3)C4=CC=CC=N4,61.0,1
634,135401471.0,CCN(CC)C1=CC(=C(C=C1)/C=N/NC(=O)C2=C(C=NN2C)Cl)O,61.0,1
635,16196225.0,CC1(CC(=CC(=[N+]2CCCCCC2)C1)N3CCCC3)C.[I-],61.0,1
636,23724422.0,CC[N+]1=CC=C(C=C1)/C=C/C2=CNC3=CC=CC=C32.[Cl-],61.0,1
637,16193772.0,CCC(C)(C)C1=CC(=C(C=C1)OCCCC[N+]2=CC=CC=C2)C(C)(C)CC.[Br-],61.0,1
638,972733.0,C1CCC2=C(CC1)SC(=C2C#N)NC(=O)CSC3=NC=NN3,61.0,1
639,9117011.0,C1COC2=C(O1)C=CC(=C2)C(=O)NCCC3=CC=CC=C3F,60.0,1
640,1090052.0,C1CN(CCN1C2=CC=C(C=C2)NC(=O)C3=CC4=C(C=C3)OCO4)C(=O)C5=CC=CO5,60.0,1
641,46930969.0,CC1=C([N+]2=CC=CC=C2N1C/C=C/C3=CC=CC=C3)P(=S)(C4=CC=CC=C4)C5=CC=CC=C5.[Br-],60.0,1
642,5679804.0,COC1=CC=C(C=C1)C(=O)N/N=C(\C2=CC=CC=C2)/C3=CC=CC=N3,60.0,1
643,5339341.0,CC1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(NC2=O)C)C,60.0,1
644,5115067.0,C1C(OC2=CC=CC=C2O1)CNC3=C4C(=CSC4=NC=N3)C5=CC=CC=C5,60.0,1
645,16196247.0,C1CC2=[N+](C=C(N2C3=CC=CC=C3)C4=CC=CS4)C5=CC=CC=C51.[Br-],60.0,1
646,16193337.0,CC1=CC(=C(C=C1)OC)NC(=O)C2=C(N(N=N2)CC3=CC(=CC=C3)C(F)(F)F)N,60.0,1
647,328780.0,C1=CN(C2=C1C3=NC=NN3C=N2)C4C(C(C(O4)CO)O)O,60.0,1
648,3256325.0,CC1=CC=CN2C1=NC3=C(C2=O)C=C(C(=N)N3CC4=CC=C(C=C4)F)C(=O)NCCN5CCOCC5,60.0,1
649,82498.0,CC(C)(C)C1=CC=C(C=C1)OC2=CC=C(C=C2)N,60.0,1
650,6426773.0,CC[C@H]([C@@H]1[C@H](C[C@@](O1)(CC)[C@H]2CC[C@@]([C@@H](O2)C)(CC)O)C)C(=O)[C@@H](C)[C@H]([C@H](C)CCC3=C(C(=C(C=C3)C)O)C(=O)[O-])O.[Na+],60.0,1
651,44825725.0,CN(CCC1=CC=CC=C1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=C(C=C3)NC(=O)C4CCCN(C4)C(=O)CCC5=CC=CC=C5,60.0,1
652,12005722.0,CCCCCCCCCCCC[N+](C)(C)CC#C.[Br-],60.0,1
653,5353545.0,CC(=O)OC(C)(C)/C=C/C(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)O)C)C)C)O)O,59.0,1
654,45480029.0,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)OCC3=CN(N=N3)CC(=O)C4=CC=C(C=C4)O,59.0,1
655,3317655.0,CC(=O)OC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=CC(=CC=C3)S(=O)(=O)N4CCOCC4,59.0,1
656,463108.0,C1=CC=C2C(=C1)C=C(N=C2N=C(C3=CC=CC=N3)N)C4=CC=CC=N4,59.0,1
657,703759.0,CC1=NN(C(=O)C2=CC=CC=C12)C3=NC4=CC=CC=C4N3,59.0,1
658,24791863.0,CC1=C(C(=CC=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=CC(=NN4C)C)C,59.0,1
659,2967368.0,C1CC2CC1CC2N3C(=NN=N3)SCC(=O)NC4=CC=NC5=CC=CC=C54,59.0,1
660,175533.0,CCCCCCC[N+](CC)(CC)CCCCC1=CC=C(C=C1)Cl.CC1=CC=C(C=C1)S(=O)(=O)[O-],59.0,1
661,2323706.0,CC(C)CCOC1=CC(=CC=C1)OCC(=O)NC2=CC=NC=C2,59.0,1
662,9559884.0,CC1=CC=CC=C1C(=O)O/N=C/C2=C(N(C3=CC=CC=C32)C)N4CCOCC4,59.0,1
663,9678325.0,CC1=NN(C(=C1/C=N/NC2=NC3=CC=CC=C3S2)Cl)C4=CC=CC=C4Cl,58.0,1
664,6154033.0,C1=CC=C(C=C1)/C(=N\NC(=O)C2=CC(=CC=C2)F)/C3=CN=CC=C3,58.0,1
665,666941.0,CC(C)(C)C1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)N,58.0,1
666,658734.0,C1CN(CC2=CC=CC=C21)C3=NC=NC4=C3NC5=CC=CC=C54,58.0,1
667,24793159.0,CC(C)(C)C1=CC=C(C=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=CC=NN4C,58.0,1
668,1348232.0,COC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=O)S2)CCCC(=O)NC3=CC=C(C=C3)C(=O)O,58.0,1
669,44601539.0,CC1=CC(=C(C(=C1)C)CN2CCN(CC2)C(=O)CN3C=NC4=C(N=CN=C43)NCC5=CC=CC=C5)C,58.0,1
670,2974648.0,CC1=CC2=C(N=CN=C2S1)NCCC3=CC(=C(C=C3)OC)OC.Cl,58.0,1
671,135511005.0,C1=CC(=CC=C1/C=N/NC(=O)C2=CC=C(O2)COC3=C(C=CC(=C3)Cl)Cl)O,58.0,1
672,46943517.0,CC1=C(C=CC(=C1)OC)C2=COC3=C2C=CC=C3C(=O)NCC4=CC(=C(C=C4)OC)OC,58.0,1
673,4412278.0,CC1(CC2CC(C1)(CN2S(=O)(=O)C3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)S(=O)(=O)N5CCOCC5)C)C,58.0,1
674,46948660.0,COC1=C(C=C(C=C1)Cl)C2=NNC(=C2)C(=O)NC3=CC(=C(C=C3)OC)OC,58.0,1
675,1315623.0,CC1=CC(=NC(=C1)NC(=O)C2=CC=C(C=C2)COC3=CC=CC=C3Cl)C,57.0,1
676,91754.0,CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl,57.0,1
677,3991439.0,CC(C1=CC=CC=C1)NC2=C3C=CSC3=NC=N2,57.0,1
678,3147868.0,C1COCCN1CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=CC=CC=C4,57.0,1
679,2541754.0,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC3=CC(=C(C=C3)[N+](=O)[O-])C(F)(F)F,57.0,1
680,243725.0,CC(C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC,57.0,1
681,8272034.0,C1=CC=C2C(=C1)C(=O)N(S2(=O)=O)CC(=O)C3=C(C=C(C=C3)Cl)Cl,57.0,1
682,5253159.0,CC1=C(SC2=NC=NC(=C12)NCC3COC4=CC=CC=C4O3)C,57.0,1
683,658308.0,CCOC1=CC=C(C=C1)NC2=NC(=NC(=C2)C)N3C(=CC(=N3)C)C,57.0,1
684,3241438.0,CC1=CC=CC=C1CN2C(=C(N=N2)C(=O)NC3=C(C=CC(=C3)OC)OC)N,57.0,1
685,24793944.0,CN1C(=CC=N1)C(=O)NC2CCCC3=C2C=NN3C4=C(C=C(C=C4)F)F,57.0,1
686,135566556.0,C1=CC(=C(C=C1O)C2=NC(=NC(=N2)N)N)O,57.0,1
687,24761061.0,CCN1C=C(C2=CC=CC=C21)/C=C/C3=CC=[N+](C=C3)C.[I-],57.0,1
688,4109389.0,CC1=CC(=CC(=C1)NS(=O)(=O)C2=CC3=C(C=C2)N(C(=O)N(C3=O)C)C)C,57.0,1
689,16682266.0,C[N+]1=C(SC2=CC=CC=C21)/C=C/C=C/C3=CC=C(C=C3)N(C)C.[O-]Cl(=O)(=O)=O,57.0,1
690,5082311.0,C1=CC(=CC(=C1)S(=O)(=O)NC2=CC=C(C=C2)Cl)NC(=O)C3=CN=C(C=C3)Cl,57.0,1
691,647700.0,C1=CC=C(C=C1)N(CC2=CC=C(C=C2)F)C(=O)CSC3=NN=C(O3)CN4C5=CC=CC=C5N=N4,57.0,1
692,5613214.0,C1=C(SC(=C1)[N+](=O)[O-])/C=N\NC(=O)C2=CC(=CN=C2)Br,57.0,1
693,16194798.0,CC1CCC(C(C1)OC(=O)C[N+]2=C3CCCN3C(=C2)C4=CC=C(C=C4)OC)C(C)C.[Cl-],56.0,1
694,2932806.0,C1CC(OC1)CNS(=O)(=O)C2=CC=C(C=C2)C3=CC=C(C=C3)S(=O)(=O)NCC4CCCO4,56.0,1
695,9551158.0,COC1=CC2=NC3=C(C=C2C=C1)C=C(O3)C(=O)NC4=CC(=C(C(=C4)OC)OC)OC,56.0,1
696,11957513.0,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@H]4[C@@H](C[C@@]5([C@H](CC[C@@]5(C4CC[C@@]3(C2)O)O)C6CC(=O)OC6)C)O)CO)O)O)O)O,56.0,1
697,727658.0,CC(C)(C)C1=CC=C(C=C1)C(=O)N2CCCCCC2=O,56.0,1
698,49790233.0,C1=CC=C(C=C1)COC2=CC=C(C=C2)C3=NN4C=CC(=NC4=C3)NCC5=CC(=CC=C5)Cl,56.0,1
699,327536.0,CC(=O)OC1CCC2(C(C1(C)C)CC(C3=CC(CCC2=O)C(=C)C3=O)O)C,56.0,1
701,135501756.0,CC1=CC(=C(C(=O)O1)/C=N/NC2=CC(=CC=C2)Cl)O,56.0,1
702,3725036.0,CC1=CC(=C(C=C1)NC2=NC(=NC(=N2)N)CCl)C,56.0,1
703,46942891.0,C1CC(C1)NC2=C3C(=NC=N2)N(C=N3)[C@H]4CN(C[C@H](O4)CO)CC5=CC=C(C=C5)C6=CC=CC=C6,56.0,1
704,4295603.0,CC1(CC2CC(C1)(CN2S(=O)(=O)C3=CC=C(C=C3)C(=O)NC4=CC(=CC=C4)S(=O)(=O)N5CCOCC5)C)C,56.0,1
705,235262.0,CC1=CCCC(C2CC(C(CC(=CCC1)C)OC(=O)C)C(=C)C(=O)O2)(C)O,56.0,1
706,24819220.0,CC1=C(SN=N1)C(=O)NC2CCCC3=C2C=NN3C4=C(C=C(C=C4)F)F,56.0,1
707,53382850.0,C1=CC=C(C=C1)C2=CC=C(C=C2)CNC(=O)C3=CC4=CC=CC=C4N=C3N,56.0,1
708,44825723.0,CN(CC1=CC=CC=C1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=C(C=C3)NC(=O)C4CCCN(C4)C(=O)CCC5=CC=CC=C5,56.0,1
709,182791.0,C1COCCN1CCNC2=CC=NC3=CC4=CC=CC=C4C=C23,56.0,1
710,432873.0,CC1=C2C(=C(C=C1)NCCN(C)C)C(=O)C3=C(S2)C=CC(=C3)O,55.0,1
711,6603430.0,COC1=C(C=C(C=C1)CCNC2=NC=NC3=C2OC4=CC=CC=C43)OC.Cl,55.0,1
712,2240759.0,CCOC1=C(C=CC(=C1)S(=O)(=O)NCC2=CC=NC=C2)Cl,55.0,1
713,1952659.0,C1=CC=C2C(=C1)C(=CC=N2)NC(=O)CSC3=NN=C(S3)C4=CN=CC=C4,55.0,1
714,1883291.0,C1COCCN1C(=S)N=NC2=C(NC3=C2C=C(C=C3)Br)O,55.0,1
715,951643.0,CC(=O)C1=CN(C2=CC=CC=C21)CC3=CC=CC=C3C#N,55.0,1
716,2742284.0,CC1=CC(=C(N1C2=CC=CC=C2)C)C(=O)NC3=CC=C(C=C3)Cl,55.0,1
717,3248530.0,COC1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)NC(=O)C3=CN=C(C=C3)Cl,55.0,1
718,929896.0,C1COCCN1C(=S)N=NC2=C(NC3=CC=CC=C32)O,55.0,1
719,2807234.0,C1=CC=C2C(=C1)N=C(S2)SC3=C(C=C(C=C3)S(=O)(=O)N)[N+](=O)[O-],55.0,1
720,5388500.0,C1N(CCOC1)CCC(=O)N2C/C(=C\C3=CC=CC=C3)/C(=O)/C(=C/C4=CC=CC=C4)/C2.Cl,55.0,1
721,386521.0,CN(C)CCNC(=O)C1=C2C(=CC=C1)N=C3C=CC=C(C3=N2)F.Cl,55.0,1
722,5371064.0,C/C(=N\NC(=S)NCC=C)/C1=CC=CC=N1,55.0,1
723,1321013.0,C1COCCN1CC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)CSC4=CC=CC=C4,55.0,1
724,6906133.0,COC1=C(C=C(C=C1)/C=N/OCC(=O)NC(C2=CC=CC=C2)C3=CC=CC=C3)OC,54.0,1
725,406008.0,CCOC(=O)C1=C(N(C2=C1C3=CC=CC=C3C(=O)C2=O)CC4=CC=CC=C4)C,54.0,1
726,4350340.0,CC1=C(NC(=C1C(=O)C)C)C(=O)OCC(=O)NC2=C(C=C(C=C2)Cl)[N+](=O)[O-],54.0,1
727,16028005.0,CC1=CC(=C(C=C1)OC)NS(=O)(=O)C2=CC=C(C=C2)C3=CN=C(O3)C4CC4,54.0,1
728,341279.0,COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)NC=O)OC)OC,54.0,1
729,2207528.0,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCOCC3,54.0,1
730,49795269.0,C1[C@@H]([C@H](O[C@H]1C2=NC(=CS2)C(=O)NC3=CC=C(C=C3)OC4=CC=CC=C4)CO)O,54.0,1
731,2328694.0,C1=CC=C(C=C1)NC(=O)NC2=CC(=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,54.0,1
732,6265504.0,CC1=CC(=CC=C1)/C=C(\C2=NC3=CC=CC=C3N2)/S(=O)(=O)C4=CC=CC=C4,54.0,1
733,135433243.0,CCOC1=CC=CC(=C1O)/C=N/NC(=S)NC2=CC=CC=C2[N+](=O)[O-],54.0,1
734,1999904.0,CC1=CC=C(C=C1)OCCN2CCN(CC2)C3=C4C(=C(SC4=NC=N3)C)C,54.0,1
735,3311355.0,CC1=C(SC(=C1C(C2=CN=CC=C2)N3CCN(CC3)C4=CC=C(C=C4)F)NC(=O)C5=CC=CO5)C,54.0,1
736,260976.0,CC1=CC=C(C=C1)S(=O)(=O)N2CCC3=CC=CC=C3CC2,54.0,1
737,3146673.0,CC(C1=CC=CC=C1)NC2=NC=NC3=CC=CC=C32,53.0,1
738,12004531.0,CC(C)C1=C2[C@H]([C@@H]3C4[C@](CC[C@H]([C@@]4(C2=CC(=O)O1)C)O)(C(=O)O3)C)O,53.0,1
739,16290467.0,CC1(C(=O)N(C(=O)N1)CC(=O)N2CCN(CC2)CC3=CC=C(C=C3)C#N)C4=CC5=CC=CC=C5C=C4,53.0,1
740,1080609.0,CC1=C(C(=C(C=C1)S(=O)(=O)NCC2=CC=NC=C2)C)C,53.0,1
741,24747809.0,COC1=CC=C(C=C1)C2=C(C3=C(O2)C=CC(=C3)N4CCOCC4)C#CCO,53.0,1
742,3032310.0,C1C2=CC=CC=C2NC1=S,53.0,1
743,25161481.0,CN(CCOC1=CC=C(C=C1)Cl)C(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCN(CC3)C4=CC=C(C=C4)F,53.0,1
744,657705.0,CCOC(=O)C1=NC2=CC=CC=C2C1=[N+]=[N-],53.0,1
745,755449.0,C1CCC2=C(CC1)SC(=C2C(=O)O)NC(=O)C3=CC=CC=C3,53.0,1
746,4358655.0,CC1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)NCC3=CC=NC=C3,53.0,1
747,6099.0,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],53.0,1
748,16191178.0,CC1=C(C(=NN1C)C)CN(CC2=NC(=NO2)CCC(C)C)C(C)C,52.0,1
749,573993.0,C1=CSC(=C1)C(=O)NC2=NON=C2NC(=O)C3=CC=CS3,52.0,1
750,2106159.0,CC1=NC2=C(S1)C=C(C=C2)NS(=O)(=O)C3=CC4=C(C=C3)OCCO4,52.0,1
751,22324.0,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.O.[Cl-],52.0,1
752,3005684.0,CC(=NNC(=S)N1CCCCC1)C2=CC=CC=N2,52.0,1
753,3005039.0,CC1=CC=C(C=C1)NC(=S)NN=C(C)C2=CC=CC=N2,52.0,1
754,15055242.0,CC1(CC(=CC(=[N+]2CCCCC2)C1)N3CCCC3)C.[I-],52.0,1
755,650985.0,CC1=C(N2C(=NC=N2)N=C1C)NCCC3=CC=C(C=C3)OC,52.0,1
756,16682003.0,C1[C@@H](N(CC12CC(=NO2)C3=CC(=CC=C3)NC(=O)COC4=CC=C(C=C4)Cl)C(=O)CC5=CC=C(C=C5)[N+](=O)[O-])C(=O)N,52.0,1
757,5393549.0,CC1=CC=C(C=C1)C(=O)N/N=C/C2=CC=C(S2)[N+](=O)[O-],52.0,1
758,20919845.0,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CC(=O)NCCC4=C(C=CC(=C4)OC)OC)C)C,52.0,1
759,49792650.0,COC1=C(C=C(C=C1)F)C2=NNC(=C2)C(=O)NC3=CC(=C(C=C3)OC)OC,52.0,1
760,20901875.0,CC1CC2=C(N1C(=O)C)C=CC(=C2)S(=O)(=O)N3CCC(CC3)C(=O)NC4=CC=CC(=N4)C,52.0,1
761,676047.0,CCOC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=NC=C2,51.0,1
762,3963248.0,CC1=C(NC(=C1C(=O)C)C)C(=O)OCC(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCCC3,51.0,1
763,233874.0,CC(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3S2,51.0,1
764,4907031.0,CN1C2=C(C=C(C=C2)NC(=O)COC3=CC=C(C=C3)Cl)N=C1CCN4CCN(CC4)C5=CC=CC=N5,51.0,1
765,16189691.0,C1CCCC(CCC1)NC(=O)C2=NOC(=C2)COC3=CC4=C(C=C3)N=CC=C4,51.0,1
766,406563.0,CC1=CC=C(C=C1)S(=O)(=O)O.CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,51.0,1
767,321946.0,CN1C(=CN=C1C=C2CC3=C(C2=O)C=C(C=C3)OCCN(C)C)[N+](=O)[O-].OS(=O)(=O)O,51.0,1
768,2795668.0,C1CN(CCN(C1)C(=S)NC2=C(C=C(C=C2)F)F)C3=NC=C(C=C3)C(F)(F)F,51.0,1
769,22583043.0,CC1=NC(=CO1)C2=CC=C(C=C2)S(=O)(=O)NC3=CC(=C(C=C3)OC)OC,51.0,1
770,15945020.0,CC1(CC(=CC(=[N+]2CCCC2)C1)N3CCCC3)C.[I-],51.0,1
771,16314235.0,CCCN1C(=CC(=C1C)C(=O)CN2C(=O)C3=CC=CC=C3S2(=O)=O)C,51.0,1
772,16022638.0,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)C(C)C(=O)NCCC4=C(C=CC(=C4)OC)OC)C)C,51.0,1
773,6243882.0,CC(C)(C)C1=CC=C(C=C1)C(=O)O/N=C(/C2=CC=CC=C2)\N,51.0,1
774,24979797.0,CN(C1=CC=C(C=C1)OCC(=O)NC2=CC(=C(C=C2)OC)OC)S(=O)(=O)C3=CC=C(C=C3)Cl,51.0,1
775,2318546.0,CC1=CC=C(C=C1)OC2=CC=C(C=C2)OCC(=O)NC3=CC=NC=C3,51.0,1
776,73549.0,C1=CC=C2C(=C1)C(=O)N3C4=CC=CC=C4C(=O)C3=N2,51.0,1
777,24747662.0,C[N+]1=CC=C(C=C1)/C=C/C2=CNC3=C2C=CC(=C3)OC.[I-],51.0,1
778,659917.0,CCCCNC1=NC(=NC(=C1)C)NCC2=CC=CC=C2,51.0,1
